,Province/State,Country_Region,Last Update,Confirmed,Deaths,Recovered,Date,Latitude,Longitude,FIPS,Admin2,Province_State,Last_Update,Lat,Long_,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,Incident_Rate,Case_Fatality_Ratio
11410,,India,,286228.0,1616.0,267559.0,2021-04-12,,,,,Bihar,2021-04-13 04:20:37,25.679658,85.60484,17053.0,"Bihar, India",,,229.349494966848,0.5645848763922467
11411,,India,,31167.0,400.0,27412.0,2021-04-12,,,,,Chandigarh,2021-04-13 04:20:37,30.733839,76.76827800000002,3355.0,"Chandigarh, India",,,2690.351868364649,1.283408733596432
11412,,India,,456873.0,5031.0,352986.0,2021-04-12,,,,,Chhattisgarh,2021-04-13 04:20:37,21.264705,82.035366,98856.0,"Chhattisgarh, India",,,1552.0770984573398,1.1011812910808911
11413,,India,,4209.0,2.0,3706.0,2021-04-12,,,,,Dadra and Nagar Haveli and Daman and Diu,2021-04-13 04:20:37,20.194742,73.080901,501.0,"Dadra and Nagar Haveli and Daman and Diu, India",,,683.5855025953186,0.0475172249940603
11414,,India,,736688.0,11355.0,687238.0,2021-04-12,,,,,Delhi,2021-04-13 04:20:37,28.646519,77.10898,38095.0,"Delhi, India",,,3937.208439006907,1.541358078318094
11415,,India,,62780.0,850.0,57365.0,2021-04-12,,,,,Goa,2021-04-13 04:20:37,15.359682,74.057396,4565.0,"Goa, India",,,3957.762017336485,1.35393437400446
11416,,India,,353516.0,4855.0,317981.0,2021-04-12,,,,,Gujarat,2021-04-13 04:20:37,22.694884,71.590923,30680.0,"Gujarat, India",,,553.472243934348,1.3733466094886797
11417,,India,,320699.0,3282.0,294930.0,2021-04-12,,,,,Haryana,2021-04-13 04:20:37,29.20004,76.332824,22487.0,"Haryana, India",,,1137.0413121334564,1.0233895334877876
11418,,India,,70775.0,1124.0,63582.0,2021-04-12,,,,,Himachal Pradesh,2021-04-13 04:20:37,31.927213,77.233081,6069.0,"Himachal Pradesh, India",,,949.7507700999269,1.5881314023313318
11419,,India,,139381.0,2034.0,129439.0,2021-04-12,,,,,Jammu and Kashmir,2021-04-13 04:20:37,33.75943,76.612638,7908.0,"Jammu and Kashmir, India",,,1024.384256727756,1.4593093750224206
11420,,India,,141750.0,1232.0,125175.0,2021-04-12,,,,,Jharkhand,2021-04-13 04:20:37,23.654536,85.557631,15343.0,"Jharkhand, India",,,367.2855650839349,0.8691358024691358
11421,,India,,1074869.0,12941.0,985924.0,2021-04-12,,,,,Karnataka,2021-04-13 04:20:37,14.70518,76.166436,76004.0,"Karnataka, India",,,1590.9210595919765,1.203960668695441
11422,,India,,1172882.0,4794.0,1120174.0,2021-04-12,,,,,Kerala,2021-04-13 04:20:37,10.450898,76.405749,47914.0,"Kerala, India",,,3285.435013649933,0.4087367697688258
11423,,India,,10905.0,131.0,10053.0,2021-04-12,,,,,Ladakh,2021-04-13 04:20:37,34.1526,77.5771,721.0,"Ladakh, India",,,3975.733624024296,1.2012838147638698
11424,,India,,813.0,1.0,737.0,2021-04-12,,,,,Lakshadweep,2021-04-13 04:20:37,13.6999972,72.18333259999999,75.0,"Lakshadweep, India",,,1261.8541340079778,0.1230012300123001
11425,,India,,344634.0,4221.0,301762.0,2021-04-12,,,,,Madhya Pradesh,2021-04-13 04:20:37,23.541513,78.289633,38651.0,"Madhya Pradesh, India",,,403.74669491365086,1.224777590139104
11426,,India,,3458996.0,58245.0,2834473.0,2021-04-12,,,,,Maharashtra,2021-04-13 04:20:37,19.449759,76.108221,566278.0,"Maharashtra, India",,,2808.898311047852,1.683870117224767
11427,,India,,29514.0,376.0,29035.0,2021-04-12,,,,,Manipur,2021-04-13 04:20:37,24.738975,93.882541,103.0,"Manipur, India",,,954.6682969195014,1.2739716744595786
11428,,India,,14300.0,151.0,13956.0,2021-04-12,,,,,Meghalaya,2021-04-13 04:20:37,25.536934,91.278882,193.0,"Meghalaya, India",,,424.74700820682506,1.055944055944056
11429,,India,,4655.0,12.0,4468.0,2021-04-12,,,,,Mizoram,2021-04-13 04:20:37,23.309381,92.83822,175.0,"Mizoram, India",,,375.632240301345,0.2577873254564984
11430,,India,,12416.0,93.0,12156.0,2021-04-12,,,,,Nagaland,2021-04-13 04:20:37,26.06702,94.470302,167.0,"Nagaland, India",,,551.8970349314018,0.7490335051546392
11431,,India,,351302.0,1928.0,340600.0,2021-04-12,,,,,Odisha,2021-04-13 04:20:37,20.505428,84.418059,8774.0,"Odisha, India",,,757.8295557193975,0.5488155490148078
11432,,India,,44555.0,693.0,41268.0,2021-04-12,,,,,Puducherry,2021-04-13 04:20:37,11.882658,78.86498,2594.0,"Puducherry, India",,,3152.0110474255453,1.5553809897879023
11433,,India,,276223.0,7559.0,240798.0,2021-04-12,,,,,Punjab,2021-04-13 04:20:37,30.841465000000003,75.40879,27866.0,"Punjab, India",,,916.4247428277404,2.7365570571603377
11434,,India,,369564.0,2951.0,330172.0,2021-04-12,,,,,Rajasthan,2021-04-13 04:20:37,26.583423,73.847973,36441.0,"Rajasthan, India",,,456.0677975279828,0.7985085127339243
11435,,India,,6410.0,136.0,6113.0,2021-04-12,,,,,Sikkim,2021-04-13 04:20:37,27.571671,88.472712,161.0,"Sikkim, India",,,928.6476948240568,2.121684867394696
11436,,India,,940145.0,12927.0,880910.0,2021-04-12,,,,,Tamil Nadu,2021-04-13 04:20:37,11.006091,78.400624,46308.0,"Tamil Nadu, India",,,1207.7719649655753,1.3750006647910695
11437,,India,,332581.0,1772.0,306678.0,2021-04-12,,,,,Telangana,2021-04-13 04:20:37,18.1124,79.0193,24131.0,"Telangana, India",,,844.9134069251088,0.5328025353222222
11438,,India,,33805.0,394.0,33113.0,2021-04-12,,,,,Tripura,2021-04-13 04:20:37,23.746783,91.743565,298.0,"Tripura, India",,,810.7115123672776,1.165508060937731
11439,,India,,0.0,0.0,0.0,2021-04-12,,,,,Unknown,2021-04-13 04:20:37,,,0.0,"Unknown, India",,,,
11440,,India,,705619.0,9224.0,614819.0,2021-04-12,,,,,Uttar Pradesh,2021-04-13 04:20:37,26.925425,80.560982,81576.0,"Uttar Pradesh, India",,,296.6247338893566,1.3072210357147411
11441,,India,,110146.0,1767.0,100533.0,2021-04-12,,,,,Uttarakhand,2021-04-13 04:20:37,30.156447,79.197608,7846.0,"Uttarakhand, India",,,979.0008904209794,1.6042343798231438
11442,,India,,619407.0,10414.0,582462.0,2021-04-12,,,,,West Bengal,2021-04-13 04:20:37,23.814082,87.979803,26531.0,"West Bengal, India",,,621.8364965368746,1.681285487571177
11443,,India,,5209.0,62.0,5054.0,2021-04-13,,,,,Andaman and Nicobar Islands,2021-04-14 04:20:41,11.225999,92.968178,93.0,"Andaman and Nicobar Islands, India",,,1249.0528395630113,1.1902476483010174
11444,,India,,932892.0,7321.0,899721.0,2021-04-13,,,,,Andhra Pradesh,2021-04-14 04:20:41,15.9129,79.74,25850.0,"Andhra Pradesh, India",,,1730.673985587512,0.7847639383765752
11445,,India,,16902.0,56.0,16791.0,2021-04-13,,,,,Arunachal Pradesh,2021-04-14 04:20:41,27.768456,96.384277,55.0,"Arunachal Pradesh, India",,,1076.246547185598,0.3313217370725358
11446,,India,,221483.0,1119.0,216093.0,2021-04-13,,,,,Assam,2021-04-14 04:20:41,26.357149,92.830441,4271.0,"Assam, India",,,622.0202696438757,0.5052306497564147
11447,,India,,290385.0,1630.0,268606.0,2021-04-13,,,,,Bihar,2021-04-14 04:20:41,25.679658,85.60484,20149.0,"Bihar, India",,,232.680426429099,0.5613237598360797
11448,,India,,31564.0,401.0,27793.0,2021-04-13,,,,,Chandigarh,2021-04-14 04:20:41,30.733839,76.76827800000002,3370.0,"Chandigarh, India",,,2724.621117626393,1.2704346724116082
11449,,India,,471994.0,5187.0,357668.0,2021-04-13,,,,,Chhattisgarh,2021-04-14 04:20:41,21.264705,82.035366,109139.0,"Chhattisgarh, India",,,1603.445767224751,1.0989546477285728
11450,,India,,4307.0,2.0,3727.0,2021-04-13,,,,,Dadra and Nagar Haveli and Daman and Diu,2021-04-14 04:20:41,20.194742,73.080901,578.0,"Dadra and Nagar Haveli and Daman and Diu, India",,,699.5017247987735,0.0464360343626654
11451,,India,,750156.0,11436.0,695210.0,2021-04-13,,,,,Delhi,2021-04-14 04:20:41,28.646519,77.10898,43510.0,"Delhi, India",,,4009.187788821952,1.5244829075552284
11452,,India,,63342.0,853.0,57601.0,2021-04-13,,,,,Goa,2021-04-14 04:20:41,15.359682,74.057396,4888.0,"Goa, India",,,3993.191489361702,1.3466578257712103
11453,,India,,360206.0,4922.0,320729.0,2021-04-13,,,,,Gujarat,2021-04-14 04:20:41,22.694884,71.590923,34555.0,"Gujarat, India",,,563.9462516508893,1.3664403147088056
11454,,India,,324544.0,3298.0,297039.0,2021-04-13,,,,,Haryana,2021-04-14 04:20:41,29.20004,76.332824,24207.0,"Haryana, India",,,1150.673795693284,1.0161950305659633
11455,,India,,71394.0,1135.0,63990.0,2021-04-13,,,,,Himachal Pradesh,2021-04-14 04:20:41,31.927213,77.233081,6269.0,"Himachal Pradesh, India",,,958.0573151609208,1.5897694484130318
11456,,India,,140650.0,2037.0,129932.0,2021-04-13,,,,,Jammu and Kashmir,2021-04-14 04:20:41,33.75943,76.612638,8681.0,"Jammu and Kashmir, India",,,1033.7108049788628,1.4482758620689655
11457,,India,,144594.0,1261.0,126178.0,2021-04-13,,,,,Jharkhand,2021-04-14 04:20:41,23.654536,85.557631,17155.0,"Jharkhand, India",,,374.65459610403167,0.8720970441373778
11458,,India,,1083647.0,13008.0,992003.0,2021-04-13,,,,,Karnataka,2021-04-14 04:20:41,14.70518,76.166436,78636.0,"Karnataka, India",,,1603.9134382549564,1.2003909022033927
11459,,India,,1180397.0,4814.0,1123133.0,2021-04-13,,,,,Kerala,2021-04-14 04:20:41,10.450898,76.405749,52450.0,"Kerala, India",,,3306.485762256851,0.4078288914661762
11460,,India,,11070.0,131.0,10088.0,2021-04-13,,,,,Ladakh,2021-04-14 04:20:41,34.1526,77.5771,851.0,"Ladakh, India",,,4035.889153411183,1.1833785004516713
11461,,India,,833.0,1.0,746.0,2021-04-13,,,,,Lakshadweep,2021-04-14 04:20:41,13.6999972,72.18333259999999,86.0,"Lakshadweep, India",,,1292.8960561237952,0.120048019207683
11462,,India,,353632.0,4261.0,305832.0,2021-04-13,,,,,Madhya Pradesh,2021-04-14 04:20:41,23.541513,78.289633,43539.0,"Madhya Pradesh, India",,,414.2880598423377,1.2049248936747805
11463,,India,,3519208.0,58526.0,2866097.0,2021-04-13,,,,,Maharashtra,2021-04-14 04:20:41,19.449759,76.108221,594585.0,"Maharashtra, India",,,2857.7938244005163,1.663044639589362
11464,,India,,29540.0,376.0,29046.0,2021-04-13,,,,,Manipur,2021-04-14 04:20:41,24.738975,93.882541,118.0,"Manipur, India",,,955.5093003659982,1.2728503723764388
11465,,India,,14387.0,151.0,13966.0,2021-04-13,,,,,Meghalaya,2021-04-14 04:20:41,25.536934,91.278882,270.0,"Meghalaya, India",,,427.3311333616498,1.0495586293181345
11466,,India,,4685.0,12.0,4469.0,2021-04-13,,,,,Mizoram,2021-04-14 04:20:41,23.309381,92.83822,204.0,"Mizoram, India",,,378.053071065908,0.256136606189968
11467,,India,,12427.0,93.0,12160.0,2021-04-13,,,,,Nagaland,2021-04-14 04:20:41,26.06702,94.470302,174.0,"Nagaland, India",,,552.3859901008802,0.7483704836243663
11468,,India,,353086.0,1930.0,341123.0,2021-04-13,,,,,Odisha,2021-04-14 04:20:41,20.505428,84.418059,10033.0,"Odisha, India",,,761.6780049949592,0.546609041423336
11469,,India,,44973.0,696.0,41477.0,2021-04-13,,,,,Puducherry,2021-04-14 04:20:41,11.882658,78.86498,2800.0,"Puducherry, India",,,3181.5821532009663,1.5475952238009472
11470,,India,,279203.0,7609.0,243410.0,2021-04-13,,,,,Punjab,2021-04-14 04:20:41,30.841465000000003,75.40879,28184.0,"Punjab, India",,,926.3114855451342,2.7252572501011807
11471,,India,,375092.0,2979.0,331423.0,2021-04-13,,,,,Rajasthan,2021-04-14 04:20:41,26.583423,73.847973,40690.0,"Rajasthan, India",,,462.88973577070846,0.7942051550019729
11472,,India,,6435.0,136.0,6124.0,2021-04-13,,,,,Sikkim,2021-04-14 04:20:41,27.571671,88.472712,175.0,"Sikkim, India",,,932.269565708706,2.113442113442113
11473,,India,,947129.0,12945.0,884199.0,2021-04-13,,,,,Tamil Nadu,2021-04-14 04:20:41,11.006091,78.400624,49985.0,"Tamil Nadu, India",,,1216.7440696976323,1.3667620778162215
11474,,India,,334738.0,1780.0,307499.0,2021-04-13,,,,,Telangana,2021-04-14 04:20:41,18.1124,79.0193,25459.0,"Telangana, India",,,850.393209495723,0.5317591668708064
11475,,India,,33844.0,394.0,33138.0,2021-04-13,,,,,Tripura,2021-04-14 04:20:41,23.746783,91.743565,312.0,"Tripura, India",,,811.6468103700087,1.1641649923176929
11476,,India,,0.0,0.0,0.0,2021-04-13,,,,,Unknown,2021-04-14 04:20:41,,,0.0,"Unknown, India",,,,
11477,,India,,723582.0,9309.0,618293.0,2021-04-13,,,,,Uttar Pradesh,2021-04-14 04:20:41,26.925425,80.560982,95980.0,"Uttar Pradesh, India",,,304.1759337505487,1.286516248331219
11478,,India,,112071.0,1780.0,100938.0,2021-04-13,,,,,Uttarakhand,2021-04-14 04:20:41,30.156447,79.197608,9353.0,"Uttarakhand, India",,,996.110696624204,1.5882788589376378
11479,,India,,624224.0,10434.0,584740.0,2021-04-13,,,,,West Bengal,2021-04-14 04:20:41,23.814082,87.979803,29050.0,"West Bengal, India",,,626.6723902284508,1.6715153534628595
11480,,India,,5247.0,63.0,5078.0,2021-04-14,,,,,Andaman and Nicobar Islands,2021-04-15 04:20:54,11.225999,92.968178,106.0,"Andaman and Nicobar Islands, India",,,1258.1647627542943,1.2006861063464838
11481,,India,,937049.0,7339.0,901327.0,2021-04-14,,,,,Andhra Pradesh,2021-04-15 04:20:54,15.9129,79.74,28383.0,"Andhra Pradesh, India",,,1738.3859305480084,0.7832034397347417
11482,,India,,16912.0,56.0,16792.0,2021-04-14,,,,,Arunachal Pradesh,2021-04-15 04:20:54,27.768456,96.384277,64.0,"Arunachal Pradesh, India",,,1076.8833041061907,0.3311258278145695
11483,,India,,221868.0,1122.0,216199.0,2021-04-14,,,,,Assam,2021-04-15 04:20:54,26.357149,92.830441,4547.0,"Assam, India",,,623.1015165287964,0.5057060955162529
11484,,India,,295171.0,1651.0,269795.0,2021-04-14,,,,,Bihar,2021-04-15 04:20:54,25.679658,85.60484,23725.0,"Bihar, India",,,236.5153646004566,0.5593367912159393
11485,,India,,31985.0,404.0,28210.0,2021-04-14,,,,,Chandigarh,2021-04-15 04:20:54,30.733839,76.76827800000002,3371.0,"Chandigarh, India",,,2760.9620595387205,1.2630920744098797
11486,,India,,486244.0,5307.0,362301.0,2021-04-14,,,,,Chhattisgarh,2021-04-15 04:20:54,21.264705,82.035366,118636.0,"Chhattisgarh, India",,,1651.8554973970686,1.0914273492320727
11487,,India,,4420.0,2.0,3756.0,2021-04-14,,,,,Dadra and Nagar Haveli and Daman and Diu,2021-04-15 04:20:54,20.194742,73.080901,662.0,"Dadra and Nagar Haveli and Daman and Diu, India",,,717.8541034619408,0.0452488687782805
11488,,India,,767438.0,11540.0,705162.0,2021-04-14,,,,,Delhi,2021-04-15 04:20:54,28.646519,77.10898,50736.0,"Delhi, India",,,4101.550955105259,1.5037045337864428
11489,,India,,63815.0,857.0,57846.0,2021-04-14,,,,,Goa,2021-04-15 04:20:54,15.359682,74.057396,5112.0,"Goa, India",,,4023.01024428684,1.3429444487973048
11490,,India,,367616.0,4995.0,323371.0,2021-04-14,,,,,Gujarat,2021-04-15 04:20:54,22.694884,71.590923,39250.0,"Gujarat, India",,,575.5475068346815,1.3587547876044568
11491,,India,,329942.0,3316.0,299205.0,2021-04-14,,,,,Haryana,2021-04-15 04:20:54,29.20004,76.332824,27421.0,"Haryana, India",,,1169.812455317718,1.0050251256281406
11492,,India,,72319.0,1148.0,64242.0,2021-04-14,,,,,Himachal Pradesh,2021-04-15 04:20:54,31.927213,77.233081,6929.0,"Himachal Pradesh, India",,,970.4701652116794,1.5874113303557849
11493,,India,,141736.0,2042.0,130304.0,2021-04-14,,,,,Jammu and Kashmir,2021-04-15 04:20:54,33.75943,76.612638,9390.0,"Jammu and Kashmir, India",,,1041.692390006997,1.440706665914094
11494,,India,,147792.0,1292.0,127976.0,2021-04-14,,,,,Jharkhand,2021-04-15 04:20:54,23.654536,85.557631,18524.0,"Jharkhand, India",,,382.9408693819041,0.8742015805997618
11495,,India,,1094912.0,13046.0,996367.0,2021-04-14,,,,,Karnataka,2021-04-15 04:20:54,14.70518,76.166436,85499.0,"Karnataka, India",,,1620.5868428617534,1.1915112812719195
11496,,India,,1189175.0,4836.0,1125775.0,2021-04-14,,,,,Kerala,2021-04-15 04:20:54,10.450898,76.405749,58564.0,"Kerala, India",,,3331.074381188525,0.4066684886581033
11497,,India,,11278.0,132.0,10095.0,2021-04-14,,,,,Ladakh,2021-04-15 04:20:54,34.1526,77.5771,1051.0,"Ladakh, India",,,4111.7215783352585,1.1704202872849796
11498,,India,,845.0,1.0,746.0,2021-04-14,,,,,Lakshadweep,2021-04-15 04:20:54,13.6999972,72.18333259999999,98.0,"Lakshadweep, India",,,1311.5212093932855,0.1183431952662721
11499,,India,,363352.0,4312.0,309489.0,2021-04-14,,,,,Madhya Pradesh,2021-04-15 04:20:54,23.541513,78.289633,49551.0,"Madhya Pradesh, India",,,425.6752644552333,1.1867280213126663
11500,,India,,3578160.0,58804.0,2905721.0,2021-04-14,,,,,Maharashtra,2021-04-15 04:20:54,19.449759,76.108221,613635.0,"Maharashtra, India",,,2905.6661472459004,1.6434144923647909
11501,,India,,29561.0,376.0,29052.0,2021-04-14,,,,,Manipur,2021-04-15 04:20:54,24.738975,93.882541,133.0,"Manipur, India",,,956.1885723804764,1.271946145258956
11502,,India,,14485.0,151.0,13971.0,2021-04-14,,,,,Meghalaya,2021-04-15 04:20:54,25.536934,91.278882,363.0,"Meghalaya, India",,,430.24198698432593,1.0424577148774594
11503,,India,,4722.0,12.0,4470.0,2021-04-14,,,,,Mizoram,2021-04-15 04:20:54,23.309381,92.83822,240.0,"Mizoram, India",,,381.03876234220223,0.2541296060991105
11504,,India,,12440.0,93.0,12263.0,2021-04-14,,,,,Nagaland,2021-04-15 04:20:54,26.06702,94.470302,84.0,"Nagaland, India",,,552.963846210264,0.747588424437299
11505,,India,,355353.0,1933.0,341733.0,2021-04-14,,,,,Odisha,2021-04-15 04:20:54,20.505428,84.418059,11687.0,"Odisha, India",,,766.5683830822342,0.5439661407107862
11506,,India,,45449.0,698.0,41719.0,2021-04-14,,,,,Puducherry,2021-04-15 04:20:54,11.882658,78.86498,3032.0,"Puducherry, India",,,3215.256426763407,1.5357873660586592
11507,,India,,282505.0,7672.0,246583.0,2021-04-14,,,,,Punjab,2021-04-15 04:20:54,30.841465000000003,75.40879,28250.0,"Punjab, India",,,937.2665273078304,2.7157041468292595
11508,,India,,381292.0,3008.0,333379.0,2021-04-14,,,,,Rajasthan,2021-04-15 04:20:54,26.583423,73.847973,44905.0,"Rajasthan, India",,,470.54096896624026,0.7888966985932041
11509,,India,,6456.0,136.0,6127.0,2021-04-14,,,,,Sikkim,2021-04-15 04:20:54,27.571671,88.472712,193.0,"Sikkim, India",,,935.3119372518112,2.106567534076828
11510,,India,,954948.0,12970.0,887663.0,2021-04-14,,,,,Tamil Nadu,2021-04-15 04:20:54,11.006091,78.400624,54315.0,"Tamil Nadu, India",,,1226.788870227408,1.3581891370001298
11511,,India,,338045.0,1788.0,308396.0,2021-04-14,,,,,Telangana,2021-04-15 04:20:54,18.1124,79.0193,27861.0,"Telangana, India",,,858.7945572477032,0.5289236640092295
11512,,India,,33871.0,394.0,33143.0,2021-04-14,,,,,Tripura,2021-04-15 04:20:54,23.746783,91.743565,334.0,"Tripura, India",,,812.2943243718994,1.1632369873933452
11513,,India,,0.0,0.0,0.0,2021-04-14,,,,,Unknown,2021-04-15 04:20:54,,,0.0,"Unknown, India",,,,
11514,,India,,744021.0,9376.0,622810.0,2021-04-14,,,,,Uttar Pradesh,2021-04-15 04:20:54,26.925425,80.560982,111835.0,"Uttar Pradesh, India",,,312.7679826267334,1.2601794841812262
11515,,India,,114024.0,1793.0,101461.0,2021-04-14,,,,,Uttarakhand,2021-04-15 04:20:54,30.156447,79.197608,10770.0,"Uttarakhand, India",,,1013.4693727358392,1.572475969971234
11516,,India,,630116.0,10458.0,587037.0,2021-04-14,,,,,West Bengal,2021-04-15 04:20:54,23.814082,87.979803,32621.0,"West Bengal, India",,,632.5875003863847,1.6596944054745475
11517,,India,,5262.0,63.0,5082.0,2021-04-15,,,,,Andaman and Nicobar Islands,2021-04-16 04:20:46,11.225999,92.968178,117.0,"Andaman and Nicobar Islands, India",,,1261.7615745403275,1.1972633979475484
11518,,India,,942135.0,7353.0,903072.0,2021-04-15,,,,,Andhra Pradesh,2021-04-16 04:20:46,15.9129,79.74,31710.0,"Andhra Pradesh, India",,,1747.82132916939,0.7804613988441147
11519,,India,,16920.0,56.0,16798.0,2021-04-15,,,,,Arunachal Pradesh,2021-04-16 04:20:46,27.768456,96.384277,66.0,"Arunachal Pradesh, India",,,1077.3927096426648,0.3309692671394799
11520,,India,,222367.0,1123.0,216284.0,2021-04-15,,,,,Assam,2021-04-16 04:20:46,26.357149,92.830441,4960.0,"Assam, India",,,624.5029248289924,0.5050209788322908
11521,,India,,301304.0,1675.0,270550.0,2021-04-15,,,,,Bihar,2021-04-16 04:20:46,25.679658,85.60484,29079.0,"Bihar, India",,,241.42963033487695,0.555916947667472
11522,,India,,32397.0,407.0,28619.0,2021-04-15,,,,,Chandigarh,2021-04-16 04:20:46,30.733839,76.76827800000002,3371.0,"Chandigarh, India",,,2796.526116707079,1.2562891625767818
11523,,India,,501500.0,5442.0,374289.0,2021-04-15,,,,,Chhattisgarh,2021-04-16 04:20:46,21.264705,82.035366,121769.0,"Chhattisgarh, India",,,1703.6827846608487,1.0851445663010968
11524,,India,,4523.0,4.0,3770.0,2021-04-15,,,,,Dadra and Nagar Haveli and Daman and Diu,2021-04-16 04:20:46,20.194742,73.080901,749.0,"Dadra and Nagar Haveli and Daman and Diu, India",,,734.5823778186331,0.0884368781782003
11525,,India,,784137.0,11652.0,718176.0,2021-04-15,,,,,Delhi,2021-04-16 04:20:46,28.646519,77.10898,54309.0,"Delhi, India",,,4190.798294172783,1.4859648250241986
11526,,India,,64572.0,862.0,58028.0,2021-04-15,,,,,Goa,2021-04-16 04:20:46,15.359682,74.057396,5682.0,"Goa, India",,,4070.732860520095,1.3349439385492163
11527,,India,,375768.0,5076.0,326394.0,2021-04-15,,,,,Gujarat,2021-04-16 04:20:46,22.694884,71.590923,44298.0,"Gujarat, India",,,588.3104531583352,1.350833493006323
11528,,India,,335800.0,3334.0,301948.0,2021-04-15,,,,,Haryana,2021-04-16 04:20:46,29.20004,76.332824,30518.0,"Haryana, India",,,1190.5820492562018,0.9928528886241812
11529,,India,,73353.0,1159.0,64832.0,2021-04-15,,,,,Himachal Pradesh,2021-04-16 04:20:46,31.927213,77.233081,7362.0,"Himachal Pradesh, India",,,984.3457186738244,1.580030809919158
11530,,India,,142877.0,2046.0,130791.0,2021-04-15,,,,,Jammu and Kashmir,2021-04-16 04:20:46,33.75943,76.612638,10040.0,"Jammu and Kashmir, India",,,1050.0781989546035,1.4320009518676904
11531,,India,,151272.0,1320.0,129301.0,2021-04-15,,,,,Jharkhand,2021-04-16 04:20:46,23.654536,85.557631,20651.0,"Jharkhand, India",,,391.9578271702081,0.8726003490401396
11532,,India,,1109650.0,13112.0,999958.0,2021-04-15,,,,,Karnataka,2021-04-16 04:20:46,14.70518,76.166436,96580.0,"Karnataka, India",,,1642.40065884888,1.1816338485107918
11533,,India,,1197301.0,4856.0,1128475.0,2021-04-15,,,,,Kerala,2021-04-16 04:20:46,10.450898,76.405749,63970.0,"Kerala, India",,,3353.8366410926915,0.4055788811668912
11534,,India,,11464.0,132.0,10167.0,2021-04-15,,,,,Ladakh,2021-04-16 04:20:46,34.1526,77.5771,1165.0,"Ladakh, India",,,4179.533266007751,1.151430565247732
11535,,India,,901.0,1.0,754.0,2021-04-15,,,,,Lakshadweep,2021-04-16 04:20:46,13.6999972,72.18333259999999,146.0,"Lakshadweep, India",,,1398.4385913175745,0.1109877913429522
11536,,India,,373518.0,4365.0,313459.0,2021-04-15,,,,,Madhya Pradesh,2021-04-16 04:20:46,23.541513,78.289633,55694.0,"Madhya Pradesh, India",,,437.5849683744408,1.1686183798371164
11537,,India,,3639855.0,59153.0,2959056.0,2021-04-15,,,,,Maharashtra,2021-04-16 04:20:46,19.449759,76.108221,621646.0,"Maharashtra, India",,,2955.765939584515,1.625147155587242
11538,,India,,29579.0,376.0,29062.0,2021-04-15,,,,,Manipur,2021-04-16 04:20:46,24.738975,93.882541,141.0,"Manipur, India",,,956.7708055357434,1.2711721153521078
11539,,India,,14582.0,151.0,13974.0,2021-04-15,,,,,Meghalaya,2021-04-16 04:20:46,25.536934,91.278882,457.0,"Meghalaya, India",,,433.1231380190156,1.0355232478398024
11540,,India,,4747.0,12.0,4477.0,2021-04-15,,,,,Mizoram,2021-04-16 04:20:46,23.309381,92.83822,258.0,"Mizoram, India",,,383.0561213126713,0.2527912365704655
11541,,India,,12482.0,93.0,12267.0,2021-04-15,,,,,Nagaland,2021-04-16 04:20:46,26.06702,94.470302,122.0,"Nagaland, India",,,554.830765948273,0.7450729049831758
11542,,India,,358342.0,1935.0,342570.0,2021-04-15,,,,,Odisha,2021-04-16 04:20:46,20.505428,84.418059,13837.0,"Odisha, India",,,773.0162613808072,0.5399869398507571
11543,,India,,45862.0,699.0,41895.0,2021-04-15,,,,,Puducherry,2021-04-16 04:20:46,11.882658,78.86498,3268.0,"Puducherry, India",,,3244.473811177878,1.5241376302821508
11544,,India,,286816.0,7722.0,249061.0,2021-04-15,,,,,Punjab,2021-04-16 04:20:46,30.841465000000003,75.40879,30033.0,"Punjab, India",,,951.5691272590668,2.6923184201718176
11545,,India,,387950.0,3041.0,335633.0,2021-04-15,,,,,Rajasthan,2021-04-16 04:20:46,26.583423,73.847973,49276.0,"Rajasthan, India",,,478.7574061623452,0.7838638999871117
11546,,India,,6497.0,136.0,6132.0,2021-04-15,,,,,Sikkim,2021-04-16 04:20:46,27.571671,88.472712,229.0,"Sikkim, India",,,941.251805502636,2.0932738186855477
11547,,India,,962935.0,12999.0,891839.0,2021-04-15,,,,,Tamil Nadu,2021-04-16 04:20:46,11.006091,78.400624,58097.0,"Tamil Nadu, India",,,1237.0494945823532,1.3499353538920071
11548,,India,,341885.0,1797.0,309594.0,2021-04-15,,,,,Telangana,2021-04-16 04:20:46,18.1124,79.0193,30494.0,"Telangana, India",,,868.5499776793948,0.525615338491013
11549,,India,,33875.0,394.0,33145.0,2021-04-15,,,,,Tripura,2021-04-16 04:20:46,23.746783,91.743565,336.0,"Tripura, India",,,812.3902523721796,1.16309963099631
11550,,India,,0.0,0.0,0.0,2021-04-15,,,,,Unknown,2021-04-16 04:20:46,,,0.0,"Unknown, India",,,,
11551,,India,,766360.0,9480.0,627032.0,2021-04-15,,,,,Uttar Pradesh,2021-04-16 04:20:46,26.925425,80.560982,129848.0,"Uttar Pradesh, India",,,322.15874439810625,1.2370165457487343
11552,,India,,116244.0,1802.0,101958.0,2021-04-15,,,,,Uttarakhand,2021-04-16 04:20:46,30.156447,79.197608,12484.0,"Uttarakhand, India",,,1033.2012011883894,1.5501875365610267
